x,t,h
3.165829145728642491e-01,7.000000000000000666e-02,1.210561692714691162e-01
3.266331658291456996e-01,7.000000000000000666e-02,1.247913539409637451e-01
3.366834170854271502e-01,7.000000000000000666e-02,1.277584731578826904e-01
3.467336683417086007e-01,7.000000000000000666e-02,1.298789680004119873e-01
3.567839195979900513e-01,7.000000000000000666e-02,1.310697495937347412e-01
3.668341708542712798e-01,7.000000000000000666e-02,1.312421262264251709e-01
3.768844221105527303e-01,7.000000000000000666e-02,1.303051412105560303e-01
3.869346733668341809e-01,7.000000000000000666e-02,1.281639039516448975e-01
3.969849246231156314e-01,7.000000000000000666e-02,1.247251927852630615e-01
4.070351758793970820e-01,7.000000000000000666e-02,1.198982298374176025e-01
4.170854271356783105e-01,7.000000000000000666e-02,1.135997474193572998e-01
4.271356783919597611e-01,7.000000000000000666e-02,1.057524383068084717e-01
4.371859296482412116e-01,7.000000000000000666e-02,9.629288315773010254e-02
4.472361809045226622e-01,7.000000000000000666e-02,8.516904711723327637e-02
4.572864321608041127e-01,7.000000000000000666e-02,7.234296202659606934e-02
4.673366834170853412e-01,7.000000000000000666e-02,5.779316648840904236e-02
4.773869346733667918e-01,7.000000000000000666e-02,4.151388630270957947e-02
4.874371859296482423e-01,7.000000000000000666e-02,2.351447567343711853e-02
4.974874371859296929e-01,7.000000000000000666e-02,3.821578575298190117e-03
5.075376884422111434e-01,7.000000000000000666e-02,-1.752367988228797913e-02
5.175879396984925940e-01,7.000000000000000666e-02,-4.046664014458656311e-02
5.276381909547738225e-01,7.000000000000000666e-02,-6.493648886680603027e-02
5.376884422110552730e-01,7.000000000000000666e-02,-9.084972739219665527e-02
5.477386934673367236e-01,7.000000000000000666e-02,-1.181071698665618896e-01
5.577889447236181741e-01,7.000000000000000666e-02,-1.465935409069061279e-01
5.678391959798996247e-01,7.000000000000000666e-02,-1.761751472949981689e-01
5.778894472361808532e-01,7.000000000000000666e-02,-2.066978514194488525e-01
5.879396984924623037e-01,7.000000000000000666e-02,-2.379858195781707764e-01
5.979899497487437543e-01,7.000000000000000666e-02,-2.698387205600738525e-01
6.080402010050252049e-01,7.000000000000000666e-02,-3.020358383655548096e-01
6.180904522613066554e-01,7.000000000000000666e-02,-3.343406617641448975e-01
6.281407035175878839e-01,7.000000000000000666e-02,-3.665067851543426514e-01
6.381909547738693345e-01,7.000000000000000666e-02,-3.982890546321868896e-01
6.482412060301507850e-01,7.000000000000000666e-02,-4.294520616531372070e-01
6.582914572864322356e-01,7.000000000000000666e-02,-4.597766399383544922e-01
6.683417085427136861e-01,7.000000000000000666e-02,-4.890653192996978760e-01
6.783919597989949146e-01,7.000000000000000666e-02,-5.171417593955993652e-01
6.884422110552763652e-01,7.000000000000000666e-02,-5.438489317893981934e-01
6.984924623115578157e-01,7.000000000000000666e-02,-5.690439343452453613e-01
7.085427135678392663e-01,7.000000000000000666e-02,-5.925939679145812988e-01
7.185929648241207168e-01,7.000000000000000666e-02,-6.143732666969299316e-01
7.286432160804019453e-01,7.000000000000000666e-02,-6.342616081237792969e-01
7.386934673366833959e-01,7.000000000000000666e-02,-6.521425247192382812e-01
7.487437185929648464e-01,7.000000000000000666e-02,-6.679083704948425293e-01
7.587939698492462970e-01,7.000000000000000666e-02,-6.814582943916320801e-01
7.688442211055277475e-01,7.000000000000000666e-02,-6.927027106285095215e-01
7.788944723618089760e-01,7.000000000000000666e-02,-7.015597820281982422e-01
7.889447236180904266e-01,7.000000000000000666e-02,-7.079557776451110840e-01
7.989949748743718771e-01,7.000000000000000666e-02,-7.118179202079772949e-01
8.090452261306533277e-01,7.000000000000000666e-02,-7.130671143531799316e-01
8.190954773869347783e-01,7.000000000000000666e-02,-7.116124033927917480e-01
8.291457286432160068e-01,7.000000000000000666e-02,-7.073411345481872559e-01
8.391959798994974573e-01,7.000000000000000666e-02,-7.001101374626159668e-01
8.492462311557789079e-01,7.000000000000000666e-02,-6.897417902946472168e-01
8.592964824120603584e-01,7.000000000000000666e-02,-6.760169863700866699e-01
8.693467336683418090e-01,7.000000000000000666e-02,-6.586769223213195801e-01
8.793969849246230375e-01,7.000000000000000666e-02,-6.374258399009704590e-01
8.894472361809044880e-01,7.000000000000000666e-02,-6.119379997253417969e-01
8.994974874371859386e-01,7.000000000000000666e-02,-5.818721652030944824e-01
9.095477386934673891e-01,7.000000000000000666e-02,-5.468903183937072754e-01
9.195979899497488397e-01,7.000000000000000666e-02,-5.066794753074645996e-01
9.296482412060300682e-01,7.000000000000000666e-02,-4.609842896461486816e-01
9.396984924623115187e-01,7.000000000000000666e-02,-4.096438884735107422e-01
9.497487437185929693e-01,7.000000000000000666e-02,-3.526443541049957275e-01
9.597989949748744198e-01,7.000000000000000666e-02,-2.901752889156341553e-01
9.698492462311558704e-01,7.000000000000000666e-02,-2.226792871952056885e-01
9.798994974874373209e-01,7.000000000000000666e-02,-1.508761346340179443e-01
9.899497487437185494e-01,7.000000000000000666e-02,-7.573369145393371582e-02
1.000000000000000000e+00,7.000000000000000666e-02,1.594927860423922539e-03
-1.000000000000000000e+00,8.000000000000000167e-02,1.139011932536959648e-03
-9.899497487437185494e-01,8.000000000000000167e-02,8.104059100151062012e-02
-9.798994974874372099e-01,8.000000000000000167e-02,1.582896411418914795e-01
-9.698492462311557594e-01,8.000000000000000167e-02,2.316868007183074951e-01
-9.597989949748744198e-01,8.000000000000000167e-02,3.005199134349822998e-01
-9.497487437185929693e-01,8.000000000000000167e-02,3.643723428249359131e-01
-9.396984924623115187e-01,8.000000000000000167e-02,4.229452311992645264e-01
-9.296482412060301792e-01,8.000000000000000167e-02,4.759791791439056396e-01
-9.195979899497487287e-01,8.000000000000000167e-02,5.232638716697692871e-01
-9.095477386934673891e-01,8.000000000000000167e-02,5.647079348564147949e-01
-8.994974874371859386e-01,8.000000000000000167e-02,6.003922224044799805e-01
-8.894472361809044880e-01,8.000000000000000167e-02,6.305796504020690918e-01
-8.793969849246231485e-01,8.000000000000000167e-02,6.556760668754577637e-01
-8.693467336683416979e-01,8.000000000000000167e-02,6.761649250984191895e-01
-8.592964824120603584e-01,8.000000000000000167e-02,6.925414800643920898e-01
-8.492462311557789079e-01,8.000000000000000167e-02,7.052630186080932617e-01
-8.391959798994974573e-01,8.000000000000000167e-02,7.147212624549865723e-01
-8.291457286432161178e-01,8.000000000000000167e-02,7.212286591529846191e-01
-8.190954773869346672e-01,8.000000000000000167e-02,7.250195145606994629e-01
-8.090452261306533277e-01,8.000000000000000167e-02,7.262595295906066895e-01
-7.989949748743718771e-01,8.000000000000000167e-02,7.250567078590393066e-01
-7.889447236180904266e-01,8.000000000000000167e-02,7.214725613594055176e-01
-7.788944723618089760e-01,8.000000000000000167e-02,7.155393958091735840e-01
-7.688442211055276365e-01,8.000000000000000167e-02,7.072677016258239746e-01
-7.587939698492462970e-01,8.000000000000000167e-02,6.966606378555297852e-01
-7.487437185929648464e-01,8.000000000000000167e-02,6.837218403816223145e-01
-7.386934673366833959e-01,8.000000000000000167e-02,6.684663891792297363e-01
-7.286432160804019453e-01,8.000000000000000167e-02,6.509281992912292480e-01
-7.185929648241206058e-01,8.000000000000000167e-02,6.311668157577514648e-01
-7.085427135678392663e-01,8.000000000000000167e-02,6.092732548713684082e-01
-6.984924623115578157e-01,8.000000000000000167e-02,5.853723883628845215e-01
-6.884422110552763652e-01,8.000000000000000167e-02,5.596228241920471191e-01
-6.783919597989949146e-01,8.000000000000000167e-02,5.322130918502807617e-01
-6.683417085427135751e-01,8.000000000000000167e-02,5.033561587333679199e-01
-6.582914572864322356e-01,8.000000000000000167e-02,4.732793867588043213e-01
-6.482412060301507850e-01,8.000000000000000167e-02,4.422180354595184326e-01
-6.381909547738693345e-01,8.000000000000000167e-02,4.104050099849700928e-01
-6.281407035175878839e-01,8.000000000000000167e-02,3.780669867992401123e-01
-6.180904522613065444e-01,8.000000000000000167e-02,3.454192578792572021e-01
-6.080402010050250938e-01,8.000000000000000167e-02,3.126646578311920166e-01
-5.979899497487437543e-01,8.000000000000000167e-02,2.799937427043914795e-01
-5.879396984924623037e-01,8.000000000000000167e-02,2.475866973400115967e-01
-5.778894472361808532e-01,8.000000000000000167e-02,2.156158983707427979e-01
-5.678391959798995137e-01,8.000000000000000167e-02,1.842487156391143799e-01
-5.577889447236180631e-01,8.000000000000000167e-02,1.536496579647064209e-01
-5.477386934673367236e-01,8.000000000000000167e-02,1.239829957485198975e-01
-5.376884422110552730e-01,8.000000000000000167e-02,9.541454911231994629e-02
-5.276381909547738225e-01,8.000000000000000167e-02,6.810769438743591309e-02
-5.175879396984924830e-01,8.000000000000000167e-02,4.222425445914268494e-02
-5.075376884422110324e-01,8.000000000000000167e-02,1.791700348258018494e-02
-4.974874371859296929e-01,8.000000000000000167e-02,-4.676493816077709198e-03
-4.874371859296482423e-01,8.000000000000000167e-02,-2.544215694069862366e-02
-4.773869346733667918e-01,8.000000000000000167e-02,-4.429802671074867249e-02
-4.673366834170854522e-01,8.000000000000000167e-02,-6.119934096932411194e-02
-4.572864321608040017e-01,8.000000000000000167e-02,-7.614341378211975098e-02
-4.472361809045225511e-01,8.000000000000000167e-02,-8.916690945625305176e-02
-4.371859296482412116e-01,8.000000000000000167e-02,-1.003412306308746338e-01
-4.271356783919597611e-01,8.000000000000000167e-02,-1.097649633884429932e-01
-4.170854271356784215e-01,8.000000000000000167e-02,-1.175523698329925537e-01
-4.070351758793969710e-01,8.000000000000000167e-02,-1.238239705562591553e-01
-3.969849246231155204e-01,8.000000000000000167e-02,-1.286982595920562744e-01
-3.869346733668341809e-01,8.000000000000000167e-02,-1.322819292545318604e-01
-3.768844221105527303e-01,8.000000000000000167e-02,-1.346689760684967041e-01
-3.668341708542713908e-01,8.000000000000000167e-02,-1.359366476535797119e-01
-3.567839195979899403e-01,8.000000000000000167e-02,-1.361483037471771240e-01
-3.467336683417084897e-01,8.000000000000000167e-02,-1.353535950183868408e-01
-3.366834170854271502e-01,8.000000000000000167e-02,-1.335946619510650635e-01
-3.266331658291456996e-01,8.000000000000000167e-02,-1.309121549129486084e-01
-3.165829145728643601e-01,8.000000000000000167e-02,-1.273496448993682861e-01
-3.065326633165829096e-01,8.000000000000000167e-02,-1.229602396488189697e-01
-2.964824120603014590e-01,8.000000000000000167e-02,-1.178100407123565674e-01
-2.864321608040201195e-01,8.000000000000000167e-02,-1.119821369647979736e-01
-2.763819095477386689e-01,8.000000000000000167e-02,-1.055767834186553955e-01
-2.663316582914573294e-01,8.000000000000000167e-02,-9.870812296867370605e-02
-2.562814070351758788e-01,8.000000000000000167e-02,-9.150281548500061035e-02
-2.462311557788944283e-01,8.000000000000000167e-02,-8.409264683723449707e-02
-2.361809045226130888e-01,8.000000000000000167e-02,-7.661405205726623535e-02
-2.261306532663316382e-01,8.000000000000000167e-02,-6.919828057289123535e-02
-2.160804020100501877e-01,8.000000000000000167e-02,-6.196955218911170959e-02
-2.060301507537688481e-01,8.000000000000000167e-02,-5.503991618752479553e-02
-1.959798994974873976e-01,8.000000000000000167e-02,-4.850319400429725647e-02
-1.859296482412060580e-01,8.000000000000000167e-02,-4.243162646889686584e-02
-1.758793969849246075e-01,8.000000000000000167e-02,-3.687313571572303772e-02
-1.658291457286431569e-01,8.000000000000000167e-02,-3.185227885842323303e-02
-1.557788944723618174e-01,8.000000000000000167e-02,-2.737000957131385803e-02
-1.457286432160803669e-01,8.000000000000000167e-02,-2.340904250741004944e-02
-1.356783919597990273e-01,8.000000000000000167e-02,-1.993957534432411194e-02
-1.256281407035175768e-01,8.000000000000000167e-02,-1.692083850502967834e-02
-1.155778894472361262e-01,8.000000000000000167e-02,-1.430824678391218185e-02
-1.055276381909547867e-01,8.000000000000000167e-02,-1.205531042069196701e-02
-9.547738693467333615e-02,8.000000000000000167e-02,-1.011589448899030685e-02
-8.542713567839199662e-02,8.000000000000000167e-02,-8.446964435279369354e-03
-7.537688442211054607e-02,8.000000000000000167e-02,-7.007631473243236542e-03
-6.532663316582909552e-02,8.000000000000000167e-02,-5.759867839515209198e-03
-5.527638190954775599e-02,8.000000000000000167e-02,-4.670175723731517792e-03
-4.522613065326630544e-02,8.000000000000000167e-02,-3.707203315570950508e-03
-3.517587939698496591e-02,8.000000000000000167e-02,-2.843055175617337227e-03
-2.512562814070351536e-02,8.000000000000000167e-02,-2.051505493000149727e-03
-1.507537688442206480e-02,8.000000000000000167e-02,-1.307997154071927071e-03
-5.025125628140725276e-03,8.000000000000000167e-02,-5.901188123971223831e-04
5.025125628140614253e-03,8.000000000000000167e-02,1.245408784598112106e-04
1.507537688442206480e-02,8.000000000000000167e-02,8.582740556448698044e-04
2.512562814070351536e-02,8.000000000000000167e-02,1.631942344829440117e-03
3.517587939698496591e-02,8.000000000000000167e-02,2.469149185344576836e-03
4.522613065326641646e-02,8.000000000000000167e-02,3.392901970073580742e-03
5.527638190954764497e-02,8.000000000000000167e-02,4.428234882652759552e-03
6.532663316582909552e-02,8.000000000000000167e-02,5.601731128990650177e-03
7.537688442211054607e-02,8.000000000000000167e-02,6.942358799278736115e-03
8.542713567839199662e-02,8.000000000000000167e-02,8.481469936668872833e-03
9.547738693467344717e-02,8.000000000000000167e-02,1.025148946791887283e-02
1.055276381909548977e-01,8.000000000000000167e-02,1.228853780776262283e-02
1.155778894472361262e-01,8.000000000000000167e-02,1.463064271956682205e-02
1.256281407035175768e-01,8.000000000000000167e-02,1.731583103537559509e-02
1.356783919597990273e-01,8.000000000000000167e-02,2.038368210196495056e-02
1.457286432160804779e-01,8.000000000000000167e-02,2.387186512351036072e-02
1.557788944723619284e-01,8.000000000000000167e-02,2.781411632895469666e-02
1.658291457286431569e-01,8.000000000000000167e-02,3.223821148276329041e-02
1.758793969849246075e-01,8.000000000000000167e-02,3.715940937399864197e-02
1.859296482412060580e-01,8.000000000000000167e-02,4.257902130484580994e-02
1.959798994974875086e-01,8.000000000000000167e-02,4.847928509116172791e-02
2.060301507537689591e-01,8.000000000000000167e-02,5.481835827231407166e-02
2.160804020100501877e-01,8.000000000000000167e-02,6.153234466910362244e-02
2.261306532663316382e-01,8.000000000000000167e-02,6.853339076042175293e-02
2.361809045226130888e-01,8.000000000000000167e-02,7.571598887443542480e-02
2.462311557788945393e-01,8.000000000000000167e-02,8.296224474906921387e-02
2.562814070351759899e-01,8.000000000000000167e-02,9.014996886253356934e-02
2.663316582914572184e-01,8.000000000000000167e-02,9.715792536735534668e-02
2.763819095477386689e-01,8.000000000000000167e-02,1.038732826709747314e-01
2.864321608040201195e-01,8.000000000000000167e-02,1.101931631565093994e-01
2.964824120603015700e-01,8.000000000000000167e-02,1.160243451595306396e-01
3.065326633165830206e-01,8.000000000000000167e-02,1.212836205959320068e-01
3.165829145728642491e-01,8.000000000000000167e-02,1.258911788463592529e-01
3.266331658291456996e-01,8.000000000000000167e-02,1.297712624073028564e-01
3.366834170854271502e-01,8.000000000000000167e-02,1.328459680080413818e-01
3.467336683417086007e-01,8.000000000000000167e-02,1.350348889827728271e-01
3.567839195979900513e-01,8.000000000000000167e-02,1.362529695034027100e-01
3.668341708542712798e-01,8.000000000000000167e-02,1.364106833934783936e-01
3.768844221105527303e-01,8.000000000000000167e-02,1.354149878025054932e-01
3.869346733668341809e-01,8.000000000000000167e-02,1.331710517406463623e-01
3.969849246231156314e-01,8.000000000000000167e-02,1.295842826366424561e-01
4.070351758793970820e-01,8.000000000000000167e-02,1.245621144771575928e-01
4.170854271356783105e-01,8.000000000000000167e-02,1.180180013179779053e-01
4.271356783919597611e-01,8.000000000000000167e-02,1.098728477954864502e-01
4.371859296482412116e-01,8.000000000000000167e-02,1.000575721263885498e-01
4.472361809045226622e-01,8.000000000000000167e-02,8.851638436317443848e-02
4.572864321608041127e-01,8.000000000000000167e-02,7.520732283592224121e-02
4.673366834170853412e-01,8.000000000000000167e-02,6.010350212454795837e-02
4.773869346733667918e-01,8.000000000000000167e-02,4.319598898291587830e-02
4.874371859296482423e-01,8.000000000000000167e-02,2.449199184775352478e-02
4.974874371859296929e-01,8.000000000000000167e-02,4.017082042992115021e-03
5.075376884422111434e-01,8.000000000000000167e-02,-1.818654313683509827e-02
5.175879396984925940e-01,8.000000000000000167e-02,-4.205850139260292053e-02
5.276381909547738225e-01,8.000000000000000167e-02,-6.752315163612365723e-02
5.376884422110552730e-01,8.000000000000000167e-02,-9.448656439781188965e-02
5.477386934673367236e-01,8.000000000000000167e-02,-1.228376328945159912e-01
5.577889447236181741e-01,8.000000000000000167e-02,-1.524461209774017334e-01
5.678391959798996247e-01,8.000000000000000167e-02,-1.831604540348052979e-01
5.778894472361808532e-01,8.000000000000000167e-02,-2.148078978061676025e-01
5.879396984924623037e-01,8.000000000000000167e-02,-2.471902072429656982e-01
5.979899497487437543e-01,8.000000000000000167e-02,-2.800865471363067627e-01
6.080402010050252049e-01,8.000000000000000167e-02,-3.132558166980743408e-01
6.180904522613066554e-01,8.000000000000000167e-02,-3.464433252811431885e-01
6.281407035175878839e-01,8.000000000000000167e-02,-3.793907463550567627e-01
6.381909547738693345e-01,8.000000000000000167e-02,-4.118450880050659180e-01
6.482412060301507850e-01,8.000000000000000167e-02,-4.435674250125885010e-01
6.582914572864322356e-01,8.000000000000000167e-02,-4.743417501449584961e-01
6.683417085427136861e-01,8.000000000000000167e-02,-5.039738416671752930e-01
6.783919597989949146e-01,8.000000000000000167e-02,-5.322956442832946777e-01
6.884422110552763652e-01,8.000000000000000167e-02,-5.591570734977722168e-01
6.984924623115578157e-01,8.000000000000000167e-02,-5.844227671623229980e-01
7.085427135678392663e-01,8.000000000000000167e-02,-6.079687476158142090e-01
7.185929648241207168e-01,8.000000000000000167e-02,-6.296781897544860840e-01
7.286432160804019453e-01,8.000000000000000167e-02,-6.494406461715698242e-01
7.386934673366833959e-01,8.000000000000000167e-02,-6.671518683433532715e-01
7.487437185929648464e-01,8.000000000000000167e-02,-6.827169060707092285e-01
7.587939698492462970e-01,8.000000000000000167e-02,-6.960506439208984375e-01
7.688442211055277475e-01,8.000000000000000167e-02,-7.070791125297546387e-01
7.788944723618089760e-01,8.000000000000000167e-02,-7.157375812530517578e-01
7.889447236180904266e-01,8.000000000000000167e-02,-7.219668030738830566e-01
7.989949748743718771e-01,8.000000000000000167e-02,-7.257072329521179199e-01
8.090452261306533277e-01,8.000000000000000167e-02,-7.268936634063720703e-01
8.190954773869347783e-01,8.000000000000000167e-02,-7.254415154457092285e-01
8.291457286432160068e-01,8.000000000000000167e-02,-7.212435007095336914e-01
8.391959798994974573e-01,8.000000000000000167e-02,-7.141575217247009277e-01
8.492462311557789079e-01,8.000000000000000167e-02,-7.039999365806579590e-01
8.592964824120603584e-01,8.000000000000000167e-02,-6.905401349067687988e-01
8.693467336683418090e-01,8.000000000000000167e-02,-6.734992265701293945e-01
8.793969849246230375e-01,8.000000000000000167e-02,-6.525495648384094238e-01
8.894472361809044880e-01,8.000000000000000167e-02,-6.273219585418701172e-01
8.994974874371859386e-01,8.000000000000000167e-02,-5.974175333976745605e-01
9.095477386934673891e-01,8.000000000000000167e-02,-5.624271035194396973e-01
9.195979899497488397e-01,8.000000000000000167e-02,-5.219583511352539062e-01
9.296482412060300682e-01,8.000000000000000167e-02,-4.756729304790496826e-01
9.396984924623115187e-01,8.000000000000000167e-02,-4.233388602733612061e-01
9.497487437185929693e-01,8.000000000000000167e-02,-3.648946285247802734e-01
9.597989949748744198e-01,8.000000000000000167e-02,-3.005262911319732666e-01
9.698492462311558704e-01,8.000000000000000167e-02,-2.307291328907012939e-01
9.798994974874373209e-01,8.000000000000000167e-02,-1.563300788402557373e-01
9.899497487437185494e-01,8.000000000000000167e-02,-7.844772934913635254e-02
1.000000000000000000e+00,8.000000000000000167e-02,1.600351883098483086e-03
-1.000000000000000000e+00,8.999999999999999667e-02,1.349535537883639336e-03
-9.899497487437185494e-01,8.999999999999999667e-02,8.406326174736022949e-02
-9.798994974874372099e-01,8.999999999999999667e-02,1.641097962856292725e-01
-9.698492462311557594e-01,8.999999999999999667e-02,2.400941550731658936e-01
-9.597989949748744198e-01,8.999999999999999667e-02,3.111700713634490967e-01
-9.497487437185929693e-01,8.999999999999999667e-02,3.768406808376312256e-01
-9.396984924623115187e-01,8.999999999999999667e-02,4.367719590663909912e-01
-9.296482412060301792e-01,8.999999999999999667e-02,4.907091557979583740e-01
-9.195979899497487287e-01,8.999999999999999667e-02,5.384854674339294434e-01
-9.095477386934673891e-01,8.999999999999999667e-02,5.800847411155700684e-01
-8.994974874371859386e-01,8.999999999999999667e-02,6.156786680221557617e-01
-8.894472361809044880e-01,8.999999999999999667e-02,6.456237435340881348e-01
-8.793969849246231485e-01,8.999999999999999667e-02,6.704034209251403809e-01
-8.693467336683416979e-01,8.999999999999999667e-02,6.905590891838073730e-01
-8.592964824120603584e-01,8.999999999999999667e-02,7.066262960433959961e-01
-8.492462311557789079e-01,8.999999999999999667e-02,7.190853953361511230e-01
-8.391959798994974573e-01,8.999999999999999667e-02,7.283402681350708008e-01
-8.291457286432161178e-01,8.999999999999999667e-02,7.347089648246765137e-01
-8.190954773869346672e-01,8.999999999999999667e-02,7.384269237518310547e-01
-8.090452261306533277e-01,8.999999999999999667e-02,7.396581768989562988e-01
-7.989949748743718771e-01,8.999999999999999667e-02,7.385067343711853027e-01
-7.889447236180904266e-01,8.999999999999999667e-02,7.350318431854248047e-01
-7.788944723618089760e-01,8.999999999999999667e-02,7.292576432228088379e-01
-7.688442211055276365e-01,8.999999999999999667e-02,7.211877703666687012e-01
-7.587939698492462970e-01,8.999999999999999667e-02,7.108144760131835938e-01
-7.487437185929648464e-01,8.999999999999999667e-02,6.981299519538879395e-01
-7.386934673366833959e-01,8.999999999999999667e-02,6.831345558166503906e-01
-7.286432160804019453e-01,8.999999999999999667e-02,6.658453345298767090e-01
-7.185929648241206058e-01,8.999999999999999667e-02,6.463028788566589355e-01
-7.085427135678392663e-01,8.999999999999999667e-02,6.245796084403991699e-01
-6.984924623115578157e-01,8.999999999999999667e-02,6.007802486419677734e-01
-6.884422110552763652e-01,8.999999999999999667e-02,5.750449299812316895e-01
-6.783919597989949146e-01,8.999999999999999667e-02,5.475468039512634277e-01
-6.683417085427135751e-01,8.999999999999999667e-02,5.184867978096008301e-01
-6.582914572864322356e-01,8.999999999999999667e-02,4.880858361721038818e-01
-6.482412060301507850e-01,8.999999999999999667e-02,4.565769731998443604e-01
-6.381909547738693345e-01,8.999999999999999667e-02,4.241954386234283447e-01
-6.281407035175878839e-01,8.999999999999999667e-02,3.911751210689544678e-01
-6.180904522613065444e-01,8.999999999999999667e-02,3.577401936054229736e-01
-6.080402010050250938e-01,8.999999999999999667e-02,3.241054713726043701e-01
-5.979899497487437543e-01,8.999999999999999667e-02,2.904756367206573486e-01
-5.879396984924623037e-01,8.999999999999999667e-02,2.570451796054840088e-01
-5.778894472361808532e-01,8.999999999999999667e-02,2.240020930767059326e-01
-5.678391959798995137e-01,8.999999999999999667e-02,1.915297210216522217e-01
-5.577889447236180631e-01,8.999999999999999667e-02,1.598098576068878174e-01
-5.477386934673367236e-01,8.999999999999999667e-02,1.290228068828582764e-01
-5.376884422110552730e-01,8.999999999999999667e-02,9.934911131858825684e-02
-5.276381909547738225e-01,8.999999999999999667e-02,7.096883654594421387e-02
-5.175879396984924830e-01,8.999999999999999667e-02,4.405703768134117126e-02
-5.075376884422110324e-01,8.999999999999999667e-02,1.877691969275474548e-02
-4.974874371859296929e-01,8.999999999999999667e-02,-4.722866229712963104e-03
-4.874371859296482423e-01,8.999999999999999667e-02,-2.632275596261024475e-02
-4.773869346733667918e-01,8.999999999999999667e-02,-4.593572393059730530e-02
-4.673366834170854522e-01,8.999999999999999667e-02,-6.351605057716369629e-02
-4.572864321608040017e-01,8.999999999999999667e-02,-7.906076312065124512e-02
-4.472361809045225511e-01,8.999999999999999667e-02,-9.260967373847961426e-02
-4.371859296482412116e-01,8.999999999999999667e-02,-1.042381823062896729e-01
-4.271356783919597611e-01,8.999999999999999667e-02,-1.140489280223846436e-01
-4.170854271356784215e-01,8.999999999999999667e-02,-1.221617758274078369e-01
-4.070351758793969710e-01,8.999999999999999667e-02,-1.287017166614532471e-01
-3.969849246231155204e-01,8.999999999999999667e-02,-1.337923109531402588e-01
-3.869346733668341809e-01,8.999999999999999667e-02,-1.375431716442108154e-01
-3.768844221105527303e-01,8.999999999999999667e-02,-1.400527060031890869e-01
-3.668341708542713908e-01,8.999999999999999667e-02,-1.413988769054412842e-01
-3.567839195979899403e-01,8.999999999999999667e-02,-1.416471302509307861e-01
-3.467336683417084897e-01,8.999999999999999667e-02,-1.408478319644927979e-01
-3.366834170854271502e-01,8.999999999999999667e-02,-1.390433609485626221e-01
-3.266331658291456996e-01,8.999999999999999667e-02,-1.362751424312591553e-01
-3.165829145728643601e-01,8.999999999999999667e-02,-1.325871050357818604e-01
-3.065326633165829096e-01,8.999999999999999667e-02,-1.280331313610076904e-01
-2.964824120603014590e-01,8.999999999999999667e-02,-1.226820051670074463e-01
-2.864321608040201195e-01,8.999999999999999667e-02,-1.166194975376129150e-01
-2.763819095477386689e-01,8.999999999999999667e-02,-1.099498569965362549e-01
-2.663316582914573294e-01,8.999999999999999667e-02,-1.027934849262237549e-01
-2.562814070351758788e-01,8.999999999999999667e-02,-9.528365731239318848e-02
-2.462311557788944283e-01,8.999999999999999667e-02,-8.755996823310852051e-02
-2.361809045226130888e-01,8.999999999999999667e-02,-7.976546883583068848e-02
-2.261306532663316382e-01,8.999999999999999667e-02,-7.204011082649230957e-02
-2.160804020100501877e-01,8.999999999999999667e-02,-6.451454758644104004e-02
-2.060301507537688481e-01,8.999999999999999667e-02,-5.730560794472694397e-02
-1.959798994974873976e-01,8.999999999999999667e-02,-5.051127448678016663e-02
-1.859296482412060580e-01,8.999999999999999667e-02,-4.420534148812294006e-02
-1.758793969849246075e-01,8.999999999999999667e-02,-3.843763843178749084e-02
-1.658291457286431569e-01,8.999999999999999667e-02,-3.323057666420936584e-02
-1.557788944723618174e-01,8.999999999999999667e-02,-2.858427539467811584e-02
-1.457286432160803669e-01,8.999999999999999667e-02,-2.447942271828651428e-02
-1.356783919597990273e-01,8.999999999999999667e-02,-2.088252082467079163e-02
-1.256281407035175768e-01,8.999999999999999667e-02,-1.775148883461952209e-02
-1.155778894472361262e-01,8.999999999999999667e-02,-1.503947656601667404e-02
-1.055276381909547867e-01,8.999999999999999667e-02,-1.269772928208112717e-02
-9.547738693467333615e-02,8.999999999999999667e-02,-1.067856233566999435e-02
-8.542713567839199662e-02,8.999999999999999667e-02,-8.936437778174877167e-03
-7.537688442211054607e-02,8.999999999999999667e-02,-7.429393939673900604e-03
-6.532663316582909552e-02,8.999999999999999667e-02,-6.119522266089916229e-03
-5.527638190954775599e-02,8.999999999999999667e-02,-4.971298389136791229e-03
-4.522613065326630544e-02,8.999999999999999667e-02,-3.952178172767162323e-03
-3.517587939698496591e-02,8.999999999999999667e-02,-3.034386085346341133e-03
-2.512562814070351536e-02,8.999999999999999667e-02,-2.190145896747708321e-03
-1.507537688442206480e-02,8.999999999999999667e-02,-1.395496772602200508e-03
-5.025125628140725276e-03,8.999999999999999667e-02,-6.261200178414583206e-04
5.025125628140614253e-03,8.999999999999999667e-02,1.400380861014127731e-04
1.507537688442206480e-02,8.999999999999999667e-02,9.253888856619596481e-04
2.512562814070351536e-02,8.999999999999999667e-02,1.753178192302584648e-03
3.517587939698496591e-02,8.999999999999999667e-02,2.645340515300631523e-03
4.522613065326641646e-02,8.999999999999999667e-02,3.626790596172213554e-03
5.527638190954764497e-02,8.999999999999999667e-02,4.723158665001392365e-03
6.532663316582909552e-02,8.999999999999999667e-02,5.960908718407154083e-03
7.537688442211054607e-02,8.999999999999999667e-02,7.370558567345142365e-03
